cluster,age,gender,admissionheight,admissionweight,min_BUN,min_Hgb,min_WBC x 1000,min_anion gap,min_bicarbonate,min_chloride,min_creatinine,min_glucose,min_lactate,min_platelets x 1000,min_potassium,min_sodium,max_BUN,max_Hgb,max_WBC x 1000,max_anion gap,max_bicarbonate,max_chloride,max_creatinine,max_glucose,max_lactate,max_platelets x 1000,max_potassium,max_sodium,mean_BUN,mean_Hgb,mean_WBC x 1000,mean_anion gap,mean_bicarbonate,mean_chloride,mean_creatinine,mean_glucose,mean_lactate,mean_platelets x 1000,mean_potassium,mean_sodium,std_BUN,std_Hgb,std_WBC x 1000,std_anion gap,std_bicarbonate,std_chloride,std_creatinine,std_glucose,std_lactate,std_platelets x 1000,std_potassium,std_sodium,total_lab_measurements,sao2_fpc1,sao2_fpc2,sao2_fpc3,sao2_fpc4,sao2_fpc5,sao2_fpc6,sao2_fpc7,sao2_fpc8,hr_fpc1,hr_fpc2,rr_fpc1,rr_fpc2,rr_fpc3,rr_fpc4,ethnicity_African American,ethnicity_Asian,ethnicity_Caucasian,ethnicity_Hispanic,ethnicity_Native American,ethnicity_Other/Unknown,unittype_CCU-CTICU,unittype_CTICU,unittype_Cardiac ICU,unittype_MICU,unittype_Med-Surg ICU,unittype_Neuro ICU,unittype_SICU
10,-0.13896686075819933,-0.9853968955694296,0.5896225401847266,0.10447315627956492,-0.037398197130544285,0.25728538022996544,-0.14617072656135133,-0.1800422062928541,0.12057218194601965,0.08609597951943403,-0.02265681752928277,-0.20202299638105264,-0.006234574217926093,-0.20150726023685495,0.05600286825093848,0.12827014601446868,-0.027976591045664297,0.36463778288718124,-0.09613234546886508,-0.14960167607735622,0.04938200712010495,0.04831949657374227,0.05028144751763506,-0.23115775555165774,-0.10971699873812293,-0.1623363211425933,0.012216436238990085,0.078111656260103,-0.033343857910785486,0.32018457164217745,-0.12352029137363257,-0.15639170996986732,0.08065702108302916,0.06957021938241623,0.018105186871557405,-0.24188298197741653,-0.06461275503853928,-0.18394412874069593,0.035812963621314725,0.10693039887976614,0.08389466966552075,0.2637042316964379,0.1550929996785943,0.08362707890835851,-0.10364754122927855,-0.03128553767255338,0.29291766612505366,-0.11395225243718497,-0.1542112762157891,0.10487532459196316,-0.013302238142827045,-0.07595081476039559,-0.06074432406756169,0.16914522649279448,0.15064759835290165,0.07618583856186048,0.16474278098448542,-0.026013146820197668,-0.044432629816723086,0.06960167279555264,-0.01785820693386849,0.06900717770641476,-0.1195350938338449,0.020170310024736366,0.06851802862607523,-0.029024024231131554,-0.15565660725049582,-0.29543000990989865,-0.054504632290904735,0.4726596853155557,-0.2116669182598365,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,-1.4661638786986528,6.440765799691168,-0.16842786454257566
11,-0.27417223331167995,0.9783216659776165,-0.4454877105176197,0.1290259276742932,0.2629986706237676,-0.3465613514057791,0.1011923077809432,0.40559001579366827,-0.3806479778969242,0.0684774362893509,0.688276012962466,-0.036123911509585376,0.28109942793937753,0.0321032421381698,0.3587752870586014,0.15727266121679426,0.23805713297090159,-0.32817542557887264,0.09908193570383844,0.3785311385183926,-0.39880173128634766,0.04781165523376862,0.6330118117950174,-0.08810029939751693,0.2018314601686908,-0.01497390986551414,0.37676201877771825,0.14512068982816909,0.25312284956105185,-0.34657932493610644,0.08483358560983176,0.4046905745958618,-0.40450411823142784,0.06188283698879312,0.6656874050493682,-0.054360275444093914,0.2442597265681571,0.009750258604551178,0.39554219543745794,0.15533748590284543,0.025861624109282833,0.1128665393569336,-0.04333707347702402,0.12279752985760056,0.0935273173998161,-0.034125760342295156,0.09876508862875183,-0.03704195152863799,-0.017435950269434796,-0.21033386428321602,0.0945737595235007,0.03510808975586481,-0.13472694262924037,-0.4394772030770459,0.17477504472446243,0.561413640900317,-0.022121460135493695,-0.11087756861680621,-0.5605325926632825,0.167000971413786,-0.0801382846089626,-0.1483081610187204,-0.10743141050818021,-0.07914551288062889,0.025881132328473094,-0.2182033048510232,0.02524091233586758,3.3844538920296854,-0.14709713068291705,-1.9769538219801834,-0.21166691825983652,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,2.7982824722869775,-1.4661638786986528,-0.15524073968189747,-0.16842786454257566
12,-0.19457077637701198,0.999061170461548,-0.7402998713739817,-0.22967446632071115,-0.14558840839065057,-0.18797052919007545,0.12533992106648084,-0.11134890490105998,0.050626966119313,0.20814065551670285,0.0063035385519290416,-0.06862669377279774,-0.02738845720966403,-0.03920104457308524,-0.1799801185867977,0.051641991237048504,-0.17608836874473735,-0.2539606003109864,0.07286181396150532,-0.18021308386405654,-0.0767190655746772,0.13743771671816624,-0.037973811429705205,-0.09442794761980991,-0.05281303279367912,-0.046795497974855285,-0.2525873339975033,0.004412126423463595,-0.1636938929389972,-0.2300576440526364,0.09927024036392743,-0.15332706857929837,-0.010874744368015764,0.17674178768067556,-0.015626648538379084,-0.08272597691651416,-0.04873024183491253,-0.04406444727444447,-0.23620390351591158,0.028555836396854627,-0.16265125088338742,-0.09587534821089436,-0.12922090329133976,-0.16940308403497942,-0.2586012294636019,-0.17310105654082722,-0.13965886947198802,-0.06364101204152156,-0.08455384476718374,-0.03127894950237819,-0.13669798507099584,-0.11632410824631186,-0.14669581791181166,0.09519282288194196,-0.09767091992370215,0.12271652894057475,0.024890312502112145,-0.13404750933798976,0.022772865125936723,0.18912755591099004,0.0358825836483536,-0.09489115580816762,0.04186905883284928,-0.02878029701461038,0.011621872164459951,0.14244845184387672,-0.021457099622311775,-0.29543000990989865,-0.14709713068291705,-1.9769538219801834,4.7237861026280585,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,0.43230876335272883,-0.2799784712070358,-0.3573153378060339,0.5309226574157333,-0.0006468364153412391,-0.16842786454257566
13,-0.026358486403072118,1.014686824524784,-0.5482946911605677,-0.270596639519745,-0.047042788346971294,-0.1525977723856313,0.07581645572798046,0.050055248969435265,-0.26897376141815554,0.11718254377635928,-0.10908451498732459,-0.03077584890517625,-0.008053874935102946,0.25909771331214737,-0.09918701475600442,0.1498677637183278,-0.04714557080912991,-0.2593704468924044,0.053598742232607306,0.1047371193622769,-0.223103005839434,0.13710709084578784,-0.07801778498498392,-0.012029560612177723,0.13876814551890165,0.23165382992133368,0.020858680652623626,0.14360693153973345,-0.042533352498556574,-0.21048285668163214,0.06476905809380006,0.10312612915094867,-0.25573762334539124,0.13100867979631553,-0.08977324997796254,-0.00888545455073956,0.06307550308963732,0.2438756317242735,-0.03834951648522858,0.14874423156242547,-0.06724662754196015,-0.2235405977111206,-0.049648919649652214,0.10119419542348519,0.09129116719357183,0.051389997247802896,0.01999265762569467,-0.003958933406721666,0.28072070681429023,-0.08588886854356968,0.10345552322818437,-0.018268464026068996,0.03566543330252758,0.06438528350176509,-0.20461210819887293,-0.05547405389415319,0.021301430557954658,0.1945488294290011,-0.24644829759857897,-0.244970235633378,-0.009367117907784916,-0.0683612390766645,-0.021668670424553362,0.0392943053691394,0.018862442009677096,-0.11111205111272134,0.007704986855395738,-0.29543000990989865,-0.14709713068291705,0.5057625705492819,-0.2116669182598365,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,-1.4661638786986528,6.440765799691168,-0.16842786454257566
14,-0.06543246245439138,1.014686824524784,-0.8587523214131842,-0.6353079216370848,-0.3272683954300936,-0.1645071930182834,-0.05913482587900638,-0.03382772686931296,-0.32055123731942503,0.4450817388825086,-0.2989787682489725,-0.05540149431578471,-0.031110984718768504,-0.09225277045821875,-0.291887831854807,0.0794826703084294,-0.33414828143282627,-0.21643625045643713,-0.11533148293485002,0.016614792837479235,-0.40586919731859816,0.4538466765845096,-0.30730148469710916,-0.041528808481440305,-0.058484032923910065,-0.1234952896136962,-0.3234807452030917,0.08376617420002845,-0.33164693249480004,-0.18726146648821942,-0.09058199038719182,-0.011948601676450395,-0.371858903896569,0.45513075348014725,-0.30352719381009025,-0.05529824143976845,-0.05574893314696511,-0.10989826766416654,-0.336197414464855,0.08211715867576018,-0.15089017851460312,-0.09905470187922619,-0.21914842409155189,0.14780849290249667,-0.06630710245006546,0.07390704489832758,-0.14359479095028216,0.006895316719543174,-0.07223760310983107,-0.1425628896982219,-0.03362215268950044,0.060221649605912336,-0.11522473964656073,0.06367430055919387,-0.07918311819852139,0.08243129221062133,0.05720555007916811,-0.03316709568462355,-0.2738754987018516,-0.16035345716025445,-0.004876955572311777,-0.08704749660576594,-0.037415598096225626,0.12879452303453895,-0.06722419038131366,0.026885187205745658,0.03935172013153821,-0.29543000990989865,6.797340248718006,-1.9769538219801834,-0.2116669182598365,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,0.5812693768135749,-0.15524073968189747,0.1177398579148337
15,0.0025840273957991686,-0.9853968955694296,0.4967302433584068,-0.14666991498359874,-0.04322277378673949,0.003334528966909913,-0.12543788280642643,0.013948155491075639,-0.0022087336704297396,0.04552179556657402,0.10820247000860088,-0.03438494277386947,0.3231610198703949,-0.09948591760645163,0.05487774799186678,-0.027735695190959,-0.06147066865113595,0.010378871616600232,-0.13286597049758997,-0.08147532782305286,-0.09070695832826037,0.022078182292251024,0.05440586141457932,-0.11211420921845676,0.2547988387205555,-0.10651633508965955,-0.004196565756650329,-0.04879301898617143,-0.05713116287572293,0.003418634713408201,-0.13202871046291506,-0.03643930599171535,-0.03724412718791287,0.02702874339154185,0.07965070889996838,-0.09726743659710564,0.29626158509295103,-0.10458369579536417,0.018105692469267548,-0.04034005840742349,-0.08437761321695277,0.02822879851086297,-0.04840630529442572,-0.18628033647483766,-0.1753281025271245,-0.06683948063238442,-0.14202241687347894,-0.1188092536159843,0.05972978267241322,-0.0522874862108052,-0.0708701877027229,-0.026786753084041087,-0.10089267746120331,0.12735977454202338,-0.13211321889517472,0.0568419959950723,0.07005786083669686,0.058658780521726385,-0.07642622514111583,0.09181666164052259,-0.05889421980941057,0.11270712867078178,0.06262763599561959,0.1684595895097217,0.02851711552175429,-0.044331006306525284,-0.1633093545707897,-0.29543000990989865,-0.14709713068291705,-1.9769538219801834,4.7237861026280585,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,0.6819628156092583,-0.15524073968189747,-0.16842786454257566
16,-0.7102942985398987,1.014686824524784,-0.5920609054659439,-0.06001858375195848,-0.016308691003957314,-0.2996346790621949,0.25506750707017917,0.004500340552391975,-0.357656227445413,-0.043332549593867974,0.25585847460206984,0.07029161990467789,0.11337722848916458,-0.35333069677132445,-0.37931638834985143,-0.10004752685490066,-0.014497673401767363,-0.23996391444237486,0.2232166816065255,-0.010354737791970475,-0.2565404795404037,-0.07660947305975521,0.2015817208296244,0.1424940904068931,-0.010713141708305448,-0.3718163418126564,-0.25255050625142245,-0.02744775505344617,-0.021392632373767206,-0.27544824850107963,0.24026875777025272,3.442802408195106e-05,-0.298246597721289,-0.048623284919538136,0.2256159083936554,0.11766684245706188,0.04933190880541093,-0.3654588721885468,-0.3756869384585559,-0.05454881688471326,-0.04682431668725546,0.13973662598567124,-0.0138563085788233,-0.06103707874385241,0.19242781126120448,-0.09673229771984587,-0.09300455358818008,0.1465331763847636,-0.1336165208989016,-0.1364037553380291,0.0975741730369187,-0.01043193452507148,0.0067054642706460285,-0.01680580925530275,-0.3663660801630718,-0.03161050798260092,-0.11853336915282751,0.014562356341235113,0.03873324394438669,0.05323508547153792,-0.3724152414572809,0.17185574981509952,-0.15864437849505755,-0.23215086562474696,0.06105587545584488,-0.21641161039354168,-0.11062747956473969,-0.29543000990989865,-0.14709713068291705,-1.9769538219801834,-0.21166691825983652,8.434550384407002,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,0.6819628156092583,-0.15524073968189747,-0.16842786454257566
17,-0.05498135078765289,-0.9853968955694296,-0.07647641001605474,-0.22213664195680086,0.023658494996915913,0.18584307663779367,-0.1834305227049589,-0.007888529725330825,-0.14744593760302505,0.1929931023865722,0.14390318524340262,0.2382644433370385,0.04407053450147327,-0.12360739117940658,-0.08665726641634348,0.02953817936825508,0.012646721299782606,0.2681343897038526,-0.17099460131695904,0.04965041850212433,-0.15440419623562346,0.15191912992835013,0.10829953899926903,0.17679738806374765,0.25095083900419524,-0.12265155435068689,-0.195983088271275,0.03310257648396238,0.013971145744730434,0.22920675299455043,-0.17678248359085466,0.011569735917257774,-0.14670583292861475,0.1766741551638397,0.12357374365738957,0.2397473771710526,0.18782993899492642,-0.12440536461547515,-0.16036835341168337,0.014128316784182974,-0.027058712424181734,0.10017720326063576,-0.0005700378912489787,0.12829072446169643,-0.008739671406972268,-0.05155219625378207,-0.052328637234126424,0.1511013875050873,0.294890675923545,-0.036548794621611674,-0.17242998221288258,0.012099646079717252,0.18097039420086333,0.0842862702176006,-0.0946360686190094,-0.0832898400072864,-0.056466801236009154,-0.09555507979073903,0.006796629568528808,0.0016303377255310583,-0.1775612194506007,-0.046934191255550546,0.013037800428052786,-0.05769115904002843,0.19084998823206845,-0.17541725067507302,0.26307439022941076,-0.29543000990989865,6.797340248718006,-1.9769538219801834,-0.21166691825983652,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,0.6819628156092583,-0.15524073968189747,-0.16842786454257566
18,-0.19225811484264924,1.014686824524784,-0.8443970259091418,-0.2708201745904162,-0.045165307923506856,-0.02020767556176207,0.12258406840409217,0.015147025947310022,-0.10359738495621441,0.0799125484819531,-0.18537707757620706,0.21370701301067008,0.016781023743819724,-0.028460174790608514,-0.003423938160024737,0.04959311009326693,-0.06654774983979107,-0.029579460381827537,0.0991502249894817,0.01571307600792316,-0.13634796043709974,0.050350861933636644,-0.1881974806850328,0.11028710538462437,-0.000958124883497276,-0.048142469997107425,-0.11113196130105372,0.016451235311174758,-0.05585257766680086,-0.0256503955613791,0.11099733041824593,0.011582007521399514,-0.11851567097407209,0.06758406492228755,-0.18648592879636336,0.17409006795921636,0.017502065311978177,-0.03896447361365636,-0.0581664443802185,0.03435719457602902,-0.06737767304245597,0.004883468299215056,-0.030917757182523976,0.020300309063614554,-0.02707382035539404,-0.0534466692126076,-0.07009167588946509,-0.0171651626721362,-0.033055316961439894,-0.11263435242414993,-0.16112704104019152,-0.059452634394245356,-0.17437852813510143,0.14739868073071455,0.11849650238382804,0.08657371837756828,0.05164818277091587,-0.04781911360817345,0.13808874141528382,-0.01536732089419998,-0.0376726596163593,-0.15625982879035602,0.13858199309149152,-0.008693968411274816,0.027287042563128194,0.0775027820416777,-0.06357923395644467,-0.29543000990989865,-0.14709713068291705,-1.9769538219801834,-0.21166691825983652,-0.1185444631062241,4.579767317689028,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,0.6819628156092583,-0.15524073968189747,-0.16842786454257566
19,-0.37877026151059606,-0.9853968955694296,0.21695345409038602,0.008653795716893153,-0.1534013619040425,0.07364566912540613,0.054637697120309685,-0.15208783233286421,-0.029088954097416075,0.01413621937408029,-0.011077486044575367,-0.17865775583463078,0.15102942281901607,-0.2298327328504553,-0.0804612370176101,-0.02837191645308237,-0.12512830267954578,0.08533299662560245,0.05230552604551054,-0.13091995304450227,-0.0457861872595782,0.026619045469487252,0.015712868873401953,-0.13943063988703644,0.14726516243643809,-0.24777628054015918,-0.13171017264960105,-0.04340043855464812,-0.1368208222281091,0.07838034586089872,0.05708595333005541,-0.1443893731421458,-0.038644692776939805,0.01866794783129401,0.0012974187388114697,-0.18550206655738025,0.15264039443227195,-0.2410590770415063,-0.10654693849761526,-0.039233715313620014,0.0563585014418052,0.039129880240937914,-0.0067229031433012785,-0.027248356050043703,-0.042269831480304255,0.01876731567497599,0.07012385433188234,-0.06072608173262951,0.09719658326326155,-0.1252649315127235,-0.13060025415214077,-0.03735858392286743,0.08319164366142257,0.09853719255817532,0.0038196897149328085,0.1449649494907524,0.006637988989839721,0.03291784394655142,-0.041369020629297835,0.037407592335122065,-0.023308031248060114,-0.14898845466807448,-0.06126187520204187,0.008833460350404271,0.0015439733924916433,0.05188416385209167,0.0669007200411898,-0.29543000990989865,-0.14709713068291705,-1.9769538219801832,-0.2116669182598365,-0.1185444631062241,4.579767317689028,-0.2791630735556159,-0.09039845979045258,-0.2799784712070358,-0.3573153378060339,0.6819628156092583,-0.15524073968189747,-0.16842786454257566
20,0.07546718989871053,-0.9853968955694296,0.46814496412004203,0.06049750147867769,0.09741361933930319,0.032839867087506906,0.032566458685552274,-0.0461408499782182,0.10125054321254473,0.009976065217054221,0.09505954183665305,-0.009537823895386528,-0.14384853957710939,-0.040144283471860734,0.004788494719122523,-0.016044867189331413,0.10685212787774162,0.04708784864506773,0.04103109440808435,-0.043251363629134586,0.13091129082229558,0.012373161726917676,0.09144864044243747,0.028800201808215062,-0.08041161422141356,-0.02664316805085728,0.043403666079494065,-0.057657105244392694,0.10072262126826156,0.03640285726587259,0.034963621884085916,-0.04272330886755872,0.11521818990248912,0.013463130292178632,0.09111842821880609,0.017031130730026534,-0.10794431246207295,-0.0333203275776575,0.023871027839555494,-0.03964325090626407,0.06311184989498463,0.023113112703012067,0.04042604134341433,-0.03279655682075034,0.007204269375242605,0.0033323870510842332,0.012286235851458358,0.02395118525870251,0.009673213433742837,0.03613259797703587,0.06596866851508695,-0.09464993233266465,0.06449729327018819,-0.026378018550125486,0.07644204766917759,-0.0035766171336059677,0.031648660535259915,-0.05650204703827324,0.03377401859789717,-0.03246279091071884,0.09682246773380244,0.03107770104377825,0.07174812213021639,-0.006364510831661683,-0.03678221202129061,-0.011520614255190588,0.03767889815035148,-0.29543000990989865,-0.14709713068291705,0.49496815145132766,-0.21166691825983652,-0.08135709420399269,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,3.5712361830940607,-0.3573153378060339,-1.4661638786986528,-0.15524073968189747,-0.16842786454257566
21,0.029074774802263347,1.014686824524784,-0.5633579104982277,-0.27410049536755104,-0.09596899587197061,-0.2559164401875566,-0.12233121910163579,-0.14151451351999453,0.020048280157946737,0.18084329568193258,-0.2049766364402058,-0.06056026006142806,-0.17011016190873104,0.1443622343014567,-0.16882780351885177,0.037058778390134245,-0.0695727815839421,-0.19445228791538807,-0.05336765045132207,-0.1155430799943322,0.011054302890368364,0.199992131772202,-0.17912906589507172,0.0889994079064254,-0.12949481716332217,0.16723869018308288,-0.07164034158704889,0.04127056391531073,-0.08165932742625835,-0.22892885067604926,-0.08967882999102067,-0.13929397792645218,0.01483293077154856,0.1980561753614742,-0.19321245728591377,0.03886228149616106,-0.152231238442149,0.15637423325989666,-0.12762378223884605,0.04014315342062206,0.10326736495269599,0.17531965836038377,0.17995313284477324,-0.0176436841051202,-0.02606655998855438,0.05530583042020015,0.018467458049860646,0.16440489818573417,-0.029841414676830463,0.1274758461904835,0.14503222280088032,0.055812403747832084,0.00950201651273276,0.1642608090031572,0.07330666722158365,0.0579461349949566,0.05423626986751071,-0.007985687376528095,0.10965766445434626,0.06468411265997016,0.0483511207775558,0.09196691960170635,0.01382734145991109,-0.06966198996372597,-0.03398741542064362,0.018750652719039553,-0.01682290476575262,-0.29543000990989865,-0.14709713068291705,0.5057625705492819,-0.2116669182598365,-0.11854446310622409,-0.21832315432270985,-0.2791630735556159,-0.09039845979045258,3.57123618309406,-0.3573153378060339,-1.4661638786986526,-0.15524073968189747,-0.16842786454257566
22,-0.24449880673015814,-0.07307800570189356,0.2542960805925564,-0.03188154857831309,0.3050693927299501,-0.17901741407189162,0.019078608569615834,-0.12983467937787221,0.010788014125921633,-0.040523925546562097,0.4982725870891488,-0.03293000946012095,-0.1420240183900383,0.13971487137583063,-0.018403110987138097,-0.0033183468128044633,0.3184863328620471,-0.19096783650234814,-0.007087536491545088,-0.01810921489717992,0.20678451489982783,-0.0008787469233458895,0.4445404751932314,0.12477406335218291,-0.0317684747207783,0.09697946815302182,-0.04054674018108916,-0.000996820750262384,0.31703380709574036,-0.19027614067589899,0.005218201671332684,-0.061073854775451956,0.10719141334683062,-0.019576898741641688,0.4796702602702303,0.042028890153173556,-0.09372144800398463,0.12079503471702661,-0.020626431631648557,0.001746143767040259,0.0963698321802808,-0.020085393320957608,-0.08650616580666196,0.2094531531871564,0.27794968029436895,0.05369532948239415,-0.010130706829182845,0.1486325536034211,0.10320285656774261,-0.1531847942025001,-0.020446809855244833,0.027322770656599965,-0.00514260139509,0.1878659180217922,0.0687761330126237,0.050022466939131364,0.268614357372566,-0.14070102819159347,0.15586057473257645,-0.03217327003421982,-0.1235107263269507,-0.012825906043435526,0.10845678116288526,-0.15797375605155045,0.30230015793738557,0.17172649607307117,-0.011339595767689687,3.3844538920296854,-0.14709713068291705,-1.9769538219801834,-0.2116669182598365,-0.1185444631062241,-0.21832315432270982,-0.2791630735556159,-0.09039845979045258,3.5712361830940607,-0.3573153378060339,-1.4661638786986528,-0.15524073968189747,-0.16842786454257566
